A0A3Q0KG38	Q9TZN1	0.455	155	80	0	9	155	1	155	8.318E-19	670
A0A3Q0KG57	Q9N5M3	0.464	169	88	0	27	195	2	167	1.306E-24	871
G4M097	Q9TY03	0.391	141	80	0	20	160	1	133	1.427E-14	495
G4VKF3	P91156	0.171	697	480	0	1	697	1	580	1.368E-17	249
G4VLY5	Q95ZM3	0.327	61	39	0	1	59	1	61	5.334E-02	58
G4VLR7	Q18217	0.285	605	386	0	1	605	1	541	8.227E-42	1731
G4VMC2	Q09500	0.324	406	267	0	1	406	3	398	4.222E-33	1243
A0A3Q0KMY9	Q9N3G2	0.129	515	437	0	16	530	1	503	1.329E-16	644
A0A3Q0KPI0	Q6BER5	0.099	855	705	0	49	832	1019	1873	5.600E-05	45
A0A3Q0KDL6	Q11068	0.332	441	277	0	1	416	1	441	1.505E-48	1551
A0A3Q0KF46	P83351	0.253	244	176	0	3	238	1	244	6.946E-11	374
A0A3Q0KF85	Q9N477	0.166	598	440	0	14	611	14	541	1.983E-38	1021
A0A3Q0KKN6	Q19854	0.263	690	411	0	1	690	1	558	1.139E-23	391
A0A3Q0KKS1	O17005	0.246	390	224	0	27	416	1	298	1.185E-21	660
A0A3Q0KKT1	P46554	0.341	326	206	0	3	328	18	331	2.245E-26	885
A0A5K4F935	Q9XX14	0.302	1063	618	0	59	1121	221	1107	2.094E-47	837
A0A5K4F9J3	G5EBF5	0.132	267	224	0	8	266	119	385	1.672E-08	140
G4VBZ2	Q20051	0.396	106	63	0	25	130	4	109	7.907E-14	545
G4VBY2	Q17820	0.246	340	254	0	11	348	3	342	8.480E-28	850
G4VE87	Q9BL68	0.149	1360	962	0	1	1360	109	1239	5.956E-32	810
A0A3Q0KNR4	P91495	0.160	2465	1537	0	1	2465	17	1847	8.449E-102	1701
A0A5K4F656	O62437	0.228	102	65	0	1	85	1	102	1.703E-03	67
A0A5K4FBW4	G5EG14	0.358	680	421	0	85	764	1	657	1.476E-50	1096
G4VAP6	A0FLQ5	0.255	91	61	0	13	103	18	100	2.933E-01	41
G4VBI4	P34656	0.218	425	278	0	1	356	26	450	5.930E-15	241
G4VBK5	Q19133	0.326	350	202	0	2	351	4	304	1.381E-32	1130
G4LYS9	P54002	0.275	590	397	0	6	595	55	602	2.449E-34	1424
G4LZ88	Q11189	0.274	120	85	0	47	164	10	129	2.675E-09	296
A0A0U5KLL2	Q9XVG5	0.100	67	55	0	2	68	12	73	2.215E-01	55
A0A3Q0KBF1	Q9BKS0	0.594	107	42	0	17	121	10	116	2.993E-10	365
A0A3Q0KT68	Q23186	0.151	171	122	0	1	145	6	176	4.057E-02	54
G4M1J2	Q9BL72	0.256	1079	769	0	6	1039	12	1090	8.200E-51	1480
A0A3Q0KFC3	Q09930	0.545	199	89	0	1	199	24	219	7.051E-30	1006
P29498	O01812	0.397	135	79	0	1	132	1	135	6.755E-14	612
Q15ER3	Q9N2X7	0.348	156	98	0	1	152	1	156	4.443E-09	400
Q15ER7	Q9XVE9	0.427	138	77	0	1	138	1	135	3.182E-14	500
Q15ES6	A7LPG5	0.360	129	79	0	8	131	6	134	2.210E-10	242
Q15ES5	O17040	0.384	215	131	0	1	215	1	214	1.123E-16	752
Q04702	P34652	0.372	617	365	0	1	582	1	617	1.003E-63	1904
Q71SU7	P38433	0.324	640	396	0	47	686	1	587	2.455E-57	1952
A0A3Q0KKI6	H2KYB8	0.188	735	417	0	39	773	1	515	1.360E-34	642
A0A5K4EMQ9	O45622	0.273	568	386	0	305	872	1	532	7.150E-53	1791
G4LXP3	G5EC14	0.220	793	539	0	1	692	3	795	1.091E-29	523
G4LYH3	Q95QS3	0.169	222	178	0	1	215	22	243	2.434E-04	117
G4LY82	Q8T666	0.235	776	510	0	150	925	1	668	7.628E-39	1371
A0A3Q0KBH1	Q09253	0.480	281	144	0	4	284	3	280	2.230E-44	1599
G4VNQ8	Q9N3D9	0.227	106	75	0	72	169	15	120	3.462E-02	79
G4LYV2	Q21019	0.164	120	97	0	1	117	1	120	7.553E-06	171
A0A5K4EC43	Q9U357	0.346	101	65	0	1	101	1	101	5.405E-07	293
A0A5K4EC87	Q19633	0.398	767	450	0	2	749	4	770	1.615E-74	2007
G4VPX8	O01685	0.511	479	233	0	3	481	27	504	4.023E-64	2725
A0A3Q0KNL3	G5EF80	0.168	1000	697	0	36	1035	128	966	8.458E-25	632
A0A3Q0KVL3	Q19338	0.236	1937	1257	0	1	1937	1	1646	8.158E-74	3595
A0A5K4F1Y0	P09446	0.800	636	127	0	3	637	5	640	7.672E-103	4653
A0A5K4F6E8	Q5DX36	0.325	240	145	0	4	243	2	217	7.708E-23	753
A0A5K4FB55	O45804	0.160	206	171	0	2	205	14	219	4.147E-03	41
G4M0F7	Q95X44	0.526	226	106	0	1	225	1	226	1.013E-24	914
G4M0F8	A0A2K5ATM8	0.159	369	301	0	8	376	2	360	1.001E-11	226
A0A146MFR6	Q20591	0.474	78	41	0	6	83	2	79	3.102E-08	341
A0A3Q0KBD1	Q18040	0.580	436	174	0	1	436	2	417	6.019E-66	2578
A0A3Q0KDM3	Q2L6Y0	0.293	629	434	0	9	637	9	623	1.370E-41	1995
A0A3Q0KT71	Q17598	0.304	573	338	0	1	573	2	488	2.517E-31	1385
A0A5K4F8T2	Q8I6Y9	0.357	942	569	0	95	1036	1	886	2.334E-51	2454
C0SKM6	P52166	0.365	481	281	0	14	494	1	444	3.988E-30	1280
A0A3Q0KKS2	Q18859	0.261	1243	899	0	3	1245	21	1238	2.339E-84	3046
A0A3Q0KL92	Q95XQ6	0.121	115	100	0	3	117	5	119	2.493E-03	67
A0A3Q0KLA0	O02055	0.178	165	125	0	1	165	7	159	1.300E-05	114
A0A3Q0KLB2	O18143	0.370	477	281	0	5	481	56	502	2.664E-32	1485
A0A3Q0KLB1	P91176	0.111	1050	886	0	23	1072	20	1017	1.120E-07	53
A0A3Q0KLC3	Q965V4	0.262	1035	690	0	7	1041	2	937	1.562E-41	2215
A0A5K4EIB5	Q20755	0.429	437	240	0	2	438	19	439	1.320E-54	1879
G4VLJ1	Q9U3K1	0.206	356	267	0	3	339	1	356	8.796E-19	646
G4VLT9	O17287	0.388	103	62	0	62	164	1	102	8.103E-05	156
G4VLV7	P34623	0.274	296	213	0	2	295	7	302	1.273E-18	484
G4VLZ3	Q10004	0.131	353	276	0	1	353	22	340	6.906E-08	134
G4VMI7	P34605	0.379	178	109	0	1	177	3	180	8.507E-16	595
G4VMJ9	Q03206	0.743	191	48	0	1	187	1	191	2.083E-34	1232
A0A5K4FAD9	Q9XWN6	0.140	950	608	0	82	1031	1	708	3.649E-22	396
A0A3Q0KF19	Q9N4E8	0.196	341	216	0	1	270	1	341	2.175E-09	180
A0A3Q0KF45	Q18493	0.335	493	305	0	4	496	8	467	1.661E-49	1647
A0A3Q0KF78	O61199	0.592	1005	406	0	2	997	12	1016	0.000E+00	6050
A0A3Q0KKR8	G5EDW9	0.149	1131	772	0	17	1147	3	910	4.533E-28	1163
G4VDI6	G5EEG7	0.566	513	220	0	2	514	3	510	1.031E-74	2472
G4VEL0	Q9TZN2	0.232	274	187	0	1	274	1	245	4.233E-17	505
G4VEH9	C6KRN3	0.382	216	123	0	1	216	41	240	2.683E-14	482
A0A3Q0KS54	Q9BL35	0.409	309	170	0	2	310	60	348	2.748E-23	880
A0A3Q0KS56	Q20748	0.517	571	274	0	1	569	1	571	5.565E-60	2057
A0A3Q0KS85	Q17447	0.306	591	393	0	15	605	2	569	1.126E-47	1877
A0A3Q0KMT0	Q19991	0.098	1378	1083	0	5	1206	1	1378	2.123E-11	95
A0A5K4EFP1	Q23598	0.309	256	162	0	2	257	30	265	8.835E-20	575
A0A5K4EFZ3	Q17569	0.230	358	243	0	10	325	29	386	4.316E-22	551
A0A5K4F6S6	Q9XVA1	0.112	103	62	0	1	103	7	77	1.252E-01	43
A0A5K4F873	Q93871	0.243	551	316	0	8	558	31	448	6.213E-23	1138
A0A5K4F8H5	Q02333	0.121	162	138	0	68	225	2	163	5.594E-02	43
A0A3Q0KEC8	Q86ME1	0.119	763	640	0	6	733	1	763	6.648E-17	129
A0A3Q0KEC8	Q21502	0.113	739	608	0	4	742	27	713	2.478E-14	129
A0A5K4F9Y5	Q9XUY2	0.319	306	183	0	98	403	1	269	1.592E-25	765
A0A5K4FA33	Q17667	0.212	369	263	0	14	382	6	340	4.512E-17	375
A0A5K4FA34	A0A0K3AXH1	0.149	1545	1314	0	29	1573	1	1545	7.288E-31	276
A0A5K4FEG5	Q9BKS2	0.236	207	145	0	3	193	23	229	2.115E-11	494
A0A3Q0KB95	U4PBJ9	0.300	2481	1580	0	1	2481	1	2258	0.000E+00	3458
A0A3Q0KS59	A0A3P6NNQ0	0.176	995	681	0	126	1120	3	829	2.905E-22	1075
A0A5K4F258	Q18264	0.137	2157	1534	0	3	2159	54	1831	1.071E-57	897
A0A3Q0KPQ7	P55954	0.333	144	91	0	14	151	11	154	7.534E-11	413
A0A3Q0KPR0	E5QCI3	0.376	449	267	0	4	432	2	450	1.022E-31	1512
A0A3Q0KPR9	O76360	0.414	799	453	0	106	904	1	774	2.165E-86	2945
A0A3Q0KQ57	P41842	0.240	770	582	0	23	792	4	770	5.769E-37	1704
A0A3Q0KQA5	Q27492	0.493	1129	571	0	4	1132	28	1154	0.000E+00	6653
A0A3Q0KSU2	H2KZD1	0.241	318	225	0	8	304	9	326	1.222E-20	752
A0A3Q0KU34	Q9UAX0	0.229	487	340	0	13	499	5	446	5.915E-24	779
A0A3Q0KU64	Q966A3	0.170	251	194	0	1	235	1	251	1.493E-08	278
A0A3Q0KUJ8	Q21549	0.295	497	320	0	7	503	32	486	1.956E-43	1555
A0A3Q0KUP4	Q19577	0.331	186	112	0	2	187	36	203	8.580E-18	659
G4V6Z7	P91167	0.280	145	103	0	7	151	3	146	4.943E-09	406
G4V734	G5EGU1	0.763	355	83	0	1	353	1	355	4.144E-56	2438
G4V7D8	Q93168	0.347	342	223	0	1	342	1	342	4.660E-35	932
G4V7Q6	Q11080	0.362	218	138	0	21	238	59	275	1.303E-12	631
G4V7L5	Q19366	0.217	529	352	0	1	529	1	450	5.418E-39	1189
G4V7Z7	Q9UAV5	0.565	327	141	0	1	326	1	327	6.585E-48	2047
G4V8Y1	Q20819	0.276	316	217	0	5	305	1	316	7.289E-28	752
G4V9A3	Q9U3S3	0.214	210	163	0	5	214	1	208	1.193E-08	228
A0A3Q0KLJ0	Q9U325	0.255	457	253	0	1	457	1	340	2.550E-12	221
A0A3Q0KLM0	Q9TYJ8	0.336	116	74	0	1	112	2	117	2.150E-10	347
A0A5K4F6Z2	Q965W4	0.384	213	129	0	41	250	15	227	4.262E-25	943
A0A5K4ESQ0	H2KZQ8	0.115	1597	1120	0	1	1267	36	1632	1.404E-20	138
A0A5K4F2G0	Q95Y83	0.354	304	176	0	8	311	1	274	5.786E-29	835
A0A5K4F861	Q93903	0.109	866	689	0	4	869	17	790	9.268E-11	428
A0A5K4FBW6	P35603	0.709	352	99	0	2	343	90	441	1.611E-60	2440
A0A5K4FBX9	Q9XTQ8	0.391	310	167	0	8	317	265	540	1.727E-34	1163
A0A5K4ECB9	A5PEW5	0.537	224	100	0	1	218	9	232	3.999E-19	720
G4VP86	Q09438	0.397	286	162	0	4	289	2	270	4.996E-39	1351
G4VPK2	Q9XVZ8	0.658	82	28	0	1	82	1	82	1.943E-12	471
A0A3Q0KSI8	P49595	0.359	585	312	0	1	585	1	488	1.073E-44	1370
A0A5K4F0N7	Q9U390	0.126	175	149	0	44	218	1	171	1.590E-02	40
A0A5K4F0U3	Q23405	0.182	1123	661	0	45	1167	34	842	1.623E-57	2205
A0A5K4FCP5	Q09604	0.178	231	178	0	1	231	5	221	1.129E-08	158
G4VH00	Q94230	0.295	239	157	0	21	259	1	223	4.337E-19	619
G4VH38	G5ED21	0.295	1766	1199	0	7	1772	13	1713	0.000E+00	4945
A0A3Q0KTM9	Q21361	0.192	615	322	0	300	914	1	399	3.342E-06	88
A0A3Q0KTV6	P50432	0.602	465	181	0	2	466	49	505	9.572E-69	2885
A0A5K4F3D2	Q20172	0.172	87	65	0	1	87	1	80	3.011E-02	56
A0A5K4ESI5	O61935	0.190	492	369	0	2	457	6	497	2.869E-21	727
G4V5L5	Q9N489	0.429	245	133	0	2	246	3	236	8.578E-24	708
A0A3Q0KL19	O44199	0.222	1365	1000	0	1	1365	1	1286	1.669E-86	2063
A0A5K4EJM6	Q09315	0.311	330	226	0	1	330	47	375	1.927E-31	1142
A0A5K4EQX8	U4PRA5	0.313	1127	664	0	3	1129	123	1089	2.771E-74	2542
A0A5K4FF38	P34454	0.253	520	305	0	1	520	1	409	4.049E-22	594
G4VGI0	Q23588	0.403	293	173	0	1	293	6	295	2.608E-36	1261
G4VST4	P90849	0.246	133	93	0	1	133	3	126	2.373E-10	240
G4VSP0	Q9N580	0.177	510	281	0	35	544	1	342	3.151E-22	615
G4VT56	O16343	0.487	195	96	0	1	188	1	195	5.385E-20	875
G4VTE3	Q21193	0.148	128	107	0	1	128	1	126	1.880E-08	293
G4VTT7	Q9N356	0.195	297	234	0	1	297	22	313	8.528E-11	417
O44125	P49622	0.613	88	34	0	1	88	1	88	2.563E-13	458
O44125	O62388	0.613	88	34	0	1	88	1	88	2.753E-13	458
A0A3Q0KEL6	O62481	0.294	488	284	0	10	497	1	403	1.117E-38	1317
A0A3Q0KER6	G5EG53	0.198	669	364	0	1	669	2	456	1.005E-17	354
A0A3Q0KHW9	Q19335	0.764	217	50	0	1	217	1	214	1.728E-32	959
A0A3Q0KI03	Q22792	0.354	507	320	0	3	499	7	513	1.199E-55	1782
G4LUB6	Q967F1	0.522	109	51	0	1	107	1	109	2.180E-15	538
G4LUJ1	E7EM37	0.226	819	496	0	48	689	18	836	3.883E-26	843
G4LW01	O17587	0.248	157	89	0	8	164	1	119	1.736E-09	222
A0A3Q0KU19	O17754	0.362	484	295	0	1	484	10	472	1.872E-52	1677
A0A5K4EMY6	Q9U283	0.217	399	258	0	9	407	1	331	7.679E-28	847
G4VDI1	Q9U3I4	0.325	86	57	0	1	86	1	85	2.079E-04	120
G4VDV2	O18054	0.322	186	123	0	1	186	1	183	2.358E-17	596
G4VEA9	P34334	0.608	161	62	0	1	160	1	161	3.745E-24	935
G4VE77	B7FAS6	0.256	510	315	0	12	521	15	438	1.056E-07	112
G4VEM1	Q564Q1	0.543	348	154	0	8	344	2	349	3.974E-54	2027
G4VHW7	G5EDD5	0.293	235	157	0	1	223	1	235	2.089E-09	220
A0A5K4EL52	K8F7V7	0.490	2172	1098	0	1	2153	4	2175	0.000E+00	9290
A0A5K4EYW9	Q21404	0.167	505	274	0	124	628	1	330	6.369E-16	415
A0A5K4EZD4	Q9U287	0.221	656	359	0	54	709	1	462	2.935E-30	844
G4LWW1	Q19722	0.521	543	259	0	2	543	3	545	5.077E-83	3029
G4VFD7	O01815	0.467	374	198	0	5	378	21	392	8.431E-47	1643
G4VFI9	Q18445	0.662	163	55	0	1	163	3	165	8.428E-30	1179
A0A3Q0KD20	Q27474	0.492	675	319	0	169	843	13	641	1.216E-71	2792
A0A3Q0KJ48	Q4TT88	0.305	886	607	0	1	886	72	945	2.124E-68	3369
A0A3Q0KJI8	A9QY30	0.250	237	171	0	27	255	33	269	2.648E-19	574
A0A3Q0KJN6	Q18596	0.350	165	107	0	2	166	24	188	2.255E-19	664
A0A3Q0KJR0	Q9N4G8	0.375	184	111	0	1	184	4	182	2.792E-11	338
A0A3Q0KJP0	Q9NEU2	0.311	752	517	0	6	757	47	797	4.851E-39	1718
A0A3Q0KKF1	Q9XWE9	0.253	367	268	0	48	414	1	360	1.938E-18	739
A0A5K4F534	A5HWB2	0.503	135	65	0	34	168	1	131	4.600E-14	517
G4LXB1	P54412	0.370	414	249	0	4	417	2	398	3.265E-41	1255
A0A5K4F5P3	Q9XW53	0.139	844	666	0	1	774	4	847	1.289E-15	275
G4VQ30	Q18580	0.277	837	542	0	5	841	6	755	1.225E-67	2357
G4VS32	O18694	0.727	88	23	0	1	87	4	91	3.418E-14	615
G4VRX9	Q8MXH4	0.167	391	294	0	26	416	1	354	9.522E-09	152
A0A3Q0KE65	Q8WSL9	0.388	332	197	0	1	323	5	336	1.349E-36	1184
A0A5K4F9P8	G5ECN8	0.309	412	184	0	459	870	1	268	4.705E-17	358
A0A5K4FBB9	Q9U2U3	0.276	268	192	0	6	271	1	268	7.186E-21	911
A0A3Q0KCA9	O62305	0.444	720	279	0	1	503	1	720	4.486E-62	1996
A0A3Q0KPJ4	O01683	0.320	685	437	0	1	685	1	644	1.104E-66	2033
A0A3Q0KPL1	O02482	0.396	515	301	0	717	1216	98	612	6.788E-50	1449
A0A3Q0KDM0	Q19980	0.538	223	101	0	241	459	1	223	4.249E-32	1091
A0A3Q0KF38	Q9NLD2	0.160	158	131	0	1	158	32	188	4.013E-06	253
A0A3Q0KF36	Q9XVM9	0.216	271	198	0	1	271	3	256	2.393E-09	327
A0A5K4EYQ6	Q8TA65	0.205	631	340	0	10	640	4	432	3.372E-31	856
G4VSM8	Q18195	0.185	334	264	0	1	334	10	334	3.062E-20	519
G4VSX4	Q22461	0.262	186	110	0	2	187	22	171	4.775E-09	343
G4VSZ9	G5EBY6	0.900	110	11	0	1	110	1	110	9.652E-24	842
G4VT15	O45864	0.280	73	48	0	1	68	3	75	4.494E-03	130
G4VT25	A5JYR6	0.225	121	92	0	2	121	14	134	5.161E-06	229
G4VSS0	O62235	0.163	1126	819	0	3	982	2	1127	2.251E-32	428
A0A5K4F0N3	Q95X39	0.210	270	189	0	5	244	1	270	9.629E-16	359
A0A5K4F0S6	Q22366	0.197	1563	1135	0	1	1414	1	1563	8.075E-54	709
G4VG91	Q95X11	0.294	201	136	0	21	221	5	198	1.028E-20	719
G4VG40	G5ECW7	0.446	719	388	0	2	720	44	745	2.282E-70	3292
G4VH19	I2HAE1	0.167	207	172	0	33	239	45	251	6.803E-05	194
G4VH52	Q23155	0.278	207	132	0	11	194	2	208	6.605E-19	523
G4VH30	Q9XTU1	0.190	300	207	0	5	304	2	258	3.020E-11	296
G4VM34	Q9N390	0.458	72	38	0	1	72	1	71	6.390E-09	311
A0A5K4EXT5	Q6A590	0.425	535	296	0	1	516	18	552	1.316E-57	2254
A0A5K4F8I8	A7DT42	0.117	91	79	0	10	100	62	152	1.096E-01	41
A0A5K4FDP7	P91182	0.202	555	381	0	84	638	1	479	5.711E-34	917
A0A5K4F620	Q19683	0.407	410	241	0	1	410	1	407	4.210E-50	1661
A0A5K4FBW2	A0A0K3AUE4	0.125	1802	1291	0	1	1476	69	1870	2.688E-10	73
G4VRC6	Q19877	0.845	142	22	0	4	145	2	143	1.146E-26	1094
G4VRE1	Q18090	0.370	312	189	0	7	318	1	301	1.025E-28	1329
A0A3Q0KVB9	P30632	0.520	335	159	0	2	336	3	335	2.609E-42	1440
A0A3Q0KVG6	P91354	0.413	333	187	0	1	333	1	320	3.268E-23	1018
A0A5K4F6R1	Q9U3L4	0.131	140	121	0	43	182	1	140	2.533E-07	218
A0A5K4F283	Q22438	0.233	187	128	0	35	202	2	188	1.925E-08	191
A0A5K4FDJ8	Q9XVS7	0.172	377	290	0	13	389	21	371	4.475E-22	420
A0A5K4FDY5	P90787	0.464	445	235	0	1	440	96	540	3.651E-49	2121
A0A5K4FED0	Q09406	0.308	347	230	0	2	335	187	533	9.513E-37	1411
G4LW36	Q9XW79	0.745	314	78	0	1	307	20	333	1.733E-58	2210
A0A3Q0KTZ9	Q7JPE3	0.243	1644	885	0	9	1652	35	1204	6.291E-82	3327
G4V6Z2	Q09490	0.650	123	43	0	1	123	1	123	2.038E-22	804
G4V721	O02286	0.620	614	233	0	11	624	40	653	0.000E+00	4277
G4V8Q5	Q9GYR2	0.246	379	278	0	27	396	5	383	6.760E-27	880
G4V8Z0	Q9U3G6	0.602	136	53	0	1	136	1	133	2.492E-19	691
G4V926	Q966I8	0.483	209	107	0	19	225	20	228	2.283E-28	1106
G4V628	P91079	0.440	472	250	0	33	504	7	453	7.468E-57	1987
G4V6D6	Q94045	0.292	123	78	0	1	111	1	123	8.845E-09	298
G4V630	V6CJ04	0.228	883	568	0	1	883	1	737	3.888E-21	376
G4V6Q1	Q93712	0.349	433	273	0	1	433	40	459	8.474E-26	541
A0A3Q0KE37	Q20291	0.282	151	99	0	2	152	5	143	2.543E-08	311
A0A3Q0KDZ2	O01763	0.219	1013	622	0	1	1013	1	798	7.049E-41	1958
A0A5K4FA56	Q9U539	0.187	611	474	0	12	622	1	584	6.685E-26	1019
A0A5K4FEG8	Q09497	0.501	255	126	0	22	275	11	265	2.865E-26	1098
A0A3Q0KCB9	Q9XXI1	0.175	505	367	0	1	505	1	446	2.068E-20	588
A0A3Q0KDR5	Q18965	0.443	916	506	0	1	916	54	962	9.363E-79	3209
A0A3Q0KQS6	O16515	0.161	539	397	0	592	1130	3	476	3.909E-11	462
A0A3Q0KQV6	Q18566	0.438	1396	770	0	1	1371	1	1396	0.000E+00	6809
G4LVZ7	Q09251	0.436	314	167	0	19	315	96	409	4.528E-27	1180
G4VDR5	Q8I7G4	0.458	676	353	0	1	676	5	656	1.055E-47	2731
A0A3Q0KDZ7	Q65XS8	0.255	682	403	0	12	693	3	544	2.794E-53	1849
A0A3Q0KQE7	Q22254	0.309	334	211	0	2	335	11	316	4.967E-24	552
A0A3Q0KQD5	P34574	0.687	1680	525	0	1	1680	3	1680	0.000E+00	6092
A0A3Q0KUZ7	Q9XTU6	0.425	87	49	0	3	89	1	87	9.605E-11	465
G4V7D2	Q9N3R7	0.159	215	146	0	3	217	1	175	3.740E-05	156
G4V7F1	Q93638	0.495	198	98	0	1	198	1	196	2.423E-27	931
G4V7H1	P41956	0.265	165	115	0	24	188	14	170	1.643E-09	337
G4V7K2	E1B6Q6	0.210	115	86	0	1	115	16	125	2.387E-06	205
G4V7P9	Q9BLB6	0.304	335	174	0	1	335	1	251	2.772E-27	800
G4V7S4	O01886	0.252	514	361	0	8	521	21	503	2.495E-27	449
G4V8V6	Q9XXT5	0.261	771	543	0	4	739	2	772	2.319E-46	1002
A0A3Q0KLI8	Q22875	0.463	585	296	0	1	585	1	553	5.220E-52	2494
A0A3Q0KLS4	G5EEU1	0.257	132	78	0	1	132	1	106	1.497E-04	136
A0A3Q0KLT6	P91001	0.547	328	146	0	19	346	1	324	3.245E-48	1680
A0A3Q0KLT1	G5EDK5	0.172	1078	739	0	14	1091	16	909	1.139E-44	624
A0A3Q0KLY3	Q8WR51	0.304	509	275	0	1	509	29	424	1.480E-35	1029
A0A3Q0KLY7	Q22706	0.200	986	698	0	5	990	9	882	1.594E-39	1346
A0A3Q0KGN3	J7SF87	0.368	445	263	0	20	464	2	418	3.747E-54	2033
A0A3Q0KGS5	Q19210	0.240	563	419	0	6	557	8	570	5.528E-34	650
A0A3Q0KH02	G5EC91	0.318	217	147	0	16	232	17	233	2.766E-21	623
A0A3Q0KH08	Q9XXJ0	0.513	361	173	0	1	361	1	356	2.856E-43	1755
A0A3Q0KH15	Q9TXJ0	0.557	345	149	0	1	345	12	348	9.053E-41	1534
A0A3Q0KH80	P46549	0.269	1129	710	0	9	1137	11	982	9.558E-55	1562
A0A5K4ENK4	Q23220	0.123	551	478	0	8	558	1	546	1.231E-14	498
A0A5K4EQN0	Q18406	0.268	678	480	0	48	725	2	658	2.902E-32	1605
A0A5K4EZ34	Q93170	0.302	412	285	0	17	428	5	413	5.606E-32	1100
A0A5K4EZL1	O17606	0.413	342	194	0	5	346	1	331	3.933E-40	1514
A0A5K4EZN6	Q09647	0.222	855	464	0	165	1019	1	597	4.925E-41	1342
G4VFH7	Q2HQJ8	0.221	146	109	0	2	142	6	151	1.796E-06	265
G4VFH0	Q22139	0.228	267	177	0	31	297	2	231	1.151E-06	124
A0A3Q0KIH3	Q9XXI7	0.368	483	295	0	1	468	1	483	1.632E-40	840
A0A3Q0KIL3	C0VXV7	0.109	272	208	0	2	273	1	234	2.578E-08	250
A0A3Q0KIM3	Q22302	0.173	470	326	0	3	472	18	412	1.134E-12	328
A0A3Q0KIM9	Q95PY8	0.502	695	341	0	1	685	1	695	1.920E-97	3557
A0A3Q0KIW4	G5EG16	0.165	648	425	0	1	648	1	510	4.083E-20	471
A0A3Q0KJ81	O02152	0.126	205	158	0	4	185	2	206	4.204E-04	138
A0A5K4F4D1	O01805	0.580	81	34	0	7	87	5	85	6.213E-09	425
A0A5K4F4F2	P91989	0.375	127	69	0	2	128	4	115	4.980E-08	280
G4VLV8	Q20932	0.241	391	294	0	3	393	40	427	8.599E-18	667
G4VMB5	P48166	0.745	106	27	0	1	106	1	105	1.017E-16	663
G4VNA0	Q18036	0.323	139	93	0	1	139	1	139	3.184E-08	258
G4VND5	Q10121	0.512	117	56	0	8	124	56	171	4.684E-17	585
G4VNB2	Q18942	0.546	302	126	0	1	302	1	279	2.511E-30	949
G4VND1	G5EBK3	0.336	559	358	0	4	543	6	564	1.354E-44	1622
A0A3Q0KMV3	Q09461	0.316	394	234	0	1	394	17	359	1.473E-17	743
A0A3Q0KMX2	P91125	0.397	290	165	0	9	283	1	290	5.622E-25	701
A0A3Q0KMW6	P49809	0.327	606	363	0	76	681	7	546	1.301E-31	1253
A0A5K4ERI9	U4PBM1	0.132	1451	1158	0	19	1469	205	1539	1.248E-21	391
A0A5K4EU33	A0A1N7SZF6	0.218	808	604	0	9	816	62	834	3.746E-33	1079
A0A5K4F5J0	P34531	0.113	1070	830	0	239	1308	1	937	1.112E-08	63
A0A3Q0KHI3	Q9BIB4	0.309	139	93	0	1	136	1	139	2.133E-13	419
A0A3Q0KHQ3	Q9NAL4	0.142	796	562	0	1	796	9	664	1.060E-31	848
A0A3Q0KI55	O01969	0.358	476	268	0	17	492	5	422	1.591E-40	1517
A0A5K4EL42	P91341	0.292	942	634	0	1	942	1	896	5.335E-81	3399
A0A5K4EPF9	O17239	0.272	480	282	0	13	492	11	398	1.084E-20	817
A0A5K4EPK2	Q19878	0.370	654	405	0	12	665	41	684	8.142E-75	2635
A0A5K4F031	Q09374	0.221	542	407	0	4	545	44	567	1.172E-23	771
A0A3Q0KBG4	Q22623	0.183	221	172	0	1	211	24	244	1.266E-07	158
A0A3Q0KBI4	Q966P3	0.106	260	178	0	13	272	17	216	4.197E-08	240
A0A3Q0KBJ8	P34676	0.341	506	316	0	1	481	1	506	1.767E-43	1563
A0A3Q0KSE3	Q95Y58	0.196	618	450	0	43	660	62	622	2.733E-33	1155
A0A3Q0KSJ2	Q18257	0.515	281	133	0	2	277	3	283	5.689E-40	1287
A0A3Q0KSP6	P34436	0.456	148	75	0	7	154	15	152	2.426E-19	662
G4VHA9	Q9XVK5	0.418	185	104	0	1	185	1	180	1.061E-20	687
G4VM11	A0A2R8F5A8	0.329	79	52	0	4	82	7	85	1.708E-05	244
C4QIH2	O01806	0.346	372	221	0	1	372	7	345	1.206E-33	830
C4QJ35	Q19554	0.536	621	279	0	385	986	1	621	5.430E-83	3143
G4LUA3	P91127	0.352	172	108	0	2	173	12	178	3.059E-11	362
A0A5K4ET94	Q966L6	0.129	493	360	0	1	414	5	497	5.277E-11	112
A0A5K4F0D0	Q9XV52	0.513	719	348	0	26	744	36	750	0.000E+00	3598
A0A5K4FE73	G5EDB9	0.216	1811	1146	0	2	1812	8	1470	1.136E-71	2139
A0A3Q0KQP2	P16356	0.581	1896	775	0	5	1900	6	1856	0.000E+00	8540
A0A3Q0KS94	P53588	0.533	439	201	0	7	445	5	435	3.098E-63	2372
G4VJH0	Q8I0G4	0.335	349	220	0	3	334	6	354	2.372E-28	1122
G4LXT0	Q9TYU5	0.470	456	227	0	1	456	20	448	2.234E-54	1850
G4LYK6	P91303	0.477	113	59	0	1	113	1	113	8.979E-07	207
